Title,Price,Date,Processor,Display,Storage,Battery
"Lenovo Ideapad 3 AMD Ryzen 5 5500U 15.6"" (39.62cm) FHD Thin & Light Laptop (8GB/512GB SSD/Windows 11/Office 2021/Backlit Keyboard/2Yr Warranty/Arctic Grey/1.65Kg), 82KU017KIN","44,900",2023-08-23,Processor: 5th Gen AMD Ryzen 5 5500,"Display: 15.6"" FHD (1920x1080) | Brightness : 250nits ","8GB RAM DDR4, Upgradable up to 12GB | 512 GB SSD",Battery Life: 45Wh | Upto 7 Hours 
"Lenovo Ideapad 3 AMD Ryzen 5 5500U 15.6"" (39.62cm) FHD Thin & Light Laptop (8GB/512GB SSD/Windows 11/Office 2021/Backlit Keyboard/2Yr Warranty/Arctic Grey/1.65Kg), 82KU017KIN","44,900",2023-08-23,Processor: 5th Gen AMD Ryzen 5 5500,"Display: 15.6"" FHD (1920x1080) | Brightness : 250nits ","8GB RAM DDR4, Upgradable up to 12GB | 512 GB SSD",Battery Life: 45Wh | Upto 7 Hours 
"Lenovo Ideapad 3 AMD Ryzen 5 5500U 15.6"" (39.62cm) FHD Thin & Light Laptop (8GB/512GB SSD/Windows 11/Office 2021/Backlit Keyboard/2Yr Warranty/Arctic Grey/1.65Kg), 82KU017KIN","44,900",2023-08-23
"Lenovo Ideapad 3 AMD Ryzen 5 5500U 15.6"" (39.62cm) FHD Thin & Light Laptop (8GB/512GB SSD/Windows 11/Office 2021/Backlit Keyboard/2Yr Warranty/Arctic Grey/1.65Kg), 82KU017KIN","44,900",2023-08-23
"Lenovo Ideapad 3 AMD Ryzen 5 5500U 15.6"" (39.62cm) FHD Thin & Light Laptop (8GB/512GB SSD/Windows 11/Office 2021/Backlit Keyboard/2Yr Warranty/Arctic Grey/1.65Kg), 82KU017KIN","44,900",2023-08-23
